year age sex race q
1990 83 f black 0.07744
1990 84 f black 0.08264
1990 85 f black 0.08797
1990 86 f black 0.09428
1990 87 f black 0.10129
1990 88 f black 0.10933
1990 89 f black 0.1186
1990 90 f black 0.12942
1990 91 f black 0.14138
1990 92 f black 0.15318
1990 93 f black 0.16333
1990 94 f black 0.17232
1990 95 f black 0.18244
1990 96 f black 0.19556
1990 97 f black 0.20946
1990 98 f black 0.22414
1990 99 f black 0.23758
1990 100 f black 0.25184
1990 101 f black 0.26695
1990 102 f black 0.28297
1990 103 f black 0.29994
1990 104 f black 0.31794
1990 105 f black 0.33702
1990 106 f black 0.35724
1990 107 f black 0.37867
1990 108 f black 0.40139
1990 109 f black 0.42548
2000 0-1d m total 0.00298
2000 1-7d m total 0.00106
2000 7-28d m total 0.00102
2000 0 m total 0.00763
2000 1 m total 0.00055
2000 2 m total 0.00038
2000 3 m total 0.00029
2000 4 m total 0.00023
2000 5 m total 0.00021
2000 6 m total 0.00019
2000 7 m total 0.00018
2000 8 m total 0.00016
2000 9 m total 0.00014
2000 10 m total 0.00012
2000 11 m total 0.00012
2000 12 m total 0.00018
2000 13 m total 3e-04
2000 14 m total 0.00047
2000 15 m total 0.00065
2000 16 m total 0.00082
2000 17 m total 0.00097
2000 18 m total 0.00109
2000 19 m total 0.00118
2000 20 m total 0.00128
2000 21 m total 0.00138
2000 22 m total 0.00143
2000 23 m total 0.00143
2000 24 m total 0.00139
2000 25 m total 0.00133
2000 26 m total 0.00129
2000 27 m total 0.00127
2000 28 m total 0.00128
2000 29 m total 0.00132
2000 30 m total 0.00136
2000 31 m total 0.00142
2000 32 m total 0.00149
2000 33 m total 0.00158
2000 34 m total 0.00168
2000 35 m total 0.0018
2000 36 m total 0.00192
2000 37 m total 0.00206
2000 38 m total 0.00222
2000 39 m total 0.0024
2000 40 m total 0.00259
2000 41 m total 0.0028
2000 42 m total 0.00303
2000 43 m total 0.00329
2000 44 m total 0.00357
2000 45 m total 0.00388
2000 46 m total 0.00422
2000 47 m total 0.00457
2000 48 m total 0.0049
2000 49 m total 0.00522
2000 50 m total 0.00556
2000 51 m total 0.00593
2000 52 m total 0.00636
2000 53 m total 0.00688
2000 54 m total 0.00749
2000 55 m total 0.00823
2000 56 m total 0.00905
2000 57 m total 0.00994
2000 58 m total 0.01086
2000 59 m total 0.01179
2000 60 m total 0.01282
2000 61 m total 0.014
2000 62 m total 0.01529
2000 63 m total 0.01667
2000 64 m total 0.01816
2000 65 m total 0.01971
2000 66 m total 0.0213
2000 67 m total 0.02316
2000 68 m total 0.02531
2000 69 m total 0.02771
2000 70 m total 0.03026
2000 71 m total 0.03302
2000 72 m total 0.03613
2000 73 m total 0.03966
2000 74 m total 0.04359
2000 75 m total 0.04792
2000 76 m total 0.05255
2000 77 m total 0.05761
2000 78 m total 0.06312
2000 79 m total 0.06912
2000 80 m total 0.07564
2000 81 m total 0.08272
2000 82 m total 0.0904
2000 83 m total 0.09872
2000 84 m total 0.10771
2000 85 m total 0.11742
2000 86 m total 0.12787
2000 87 m total 0.13911
2000 88 m total 0.15117
2000 89 m total 0.16407
2000 90 m total 0.17784
2000 91 m total 0.1925
2000 92 m total 0.20806
2000 93 m total 0.22454
2000 94 m total 0.24191
2000 95 m total 0.26019
2000 96 m total 0.27933
2000 97 m total 0.29931
2000 98 m total 0.32009
2000 99 m total 0.3416
2000 100 m total 0.36379
2000 101 m total 0.38657
2000 102 m total 0.40986
2000 103 m total 0.43356
2000 104 m total 0.45757
2000 105 m total 0.48178
2000 106 m total 0.50607
2000 107 m total 0.53034
2000 108 m total 0.55446
2000 109 m total 0.57833
2000 0-1d f total 0.00252
2000 1-7d f total 0.00081
2000 7-28d f total 0.00088
2000 0 f total 0.00626
2000 1 f total 0.00046
2000 2 f total 0.00028
2000 3 f total 0.00023
2000 4 f total 0.00019
2000 5 f total 0.00017
2000 6 f total 0.00015
2000 7 f total 0.00014
2000 8 f total 0.00013
2000 9 f total 0.00012
2000 10 f total 0.00011
2000 11 f total 0.00012
2000 12 f total 0.00014
2000 13 f total 0.00018
2000 14 f total 0.00024
2000 15 f total 0.00031
2000 16 f total 0.00037
2000 17 f total 0.00042
2000 18 f total 0.00044
2000 19 f total 0.00045
2000 20 f total 0.00045
2000 21 f total 0.00046
2000 22 f total 0.00047
2000 23 f total 0.00048
2000 24 f total 0.00049
2000 25 f total 5e-04
2000 26 f total 0.00051
2000 27 f total 0.00053
2000 28 f total 0.00056
2000 29 f total 0.00059
2000 30 f total 0.00063
2000 31 f total 0.00068
2000 32 f total 0.00073
2000 33 f total 8e-04
2000 34 f total 0.00088
2000 35 f total 0.00096
2000 36 f total 0.00104
2000 37 f total 0.00113
2000 38 f total 0.00124
2000 39 f total 0.00135
2000 40 f total 0.00147
2000 41 f total 0.0016
2000 42 f total 0.00174
2000 43 f total 0.00187
2000 44 f total 0.00201
2000 45 f total 0.00216
2000 46 f total 0.00233
2000 47 f total 0.00252
2000 48 f total 0.00273
2000 49 f total 0.00297
2000 50 f total 0.00322
2000 51 f total 0.00349
2000 52 f total 0.00379
2000 53 f total 0.00414
2000 54 f total 0.00454
2000 55 f total 0.00501
2000 56 f total 0.00554
2000 57 f total 0.00612
2000 58 f total 0.00672
2000 59 f total 0.00734
2000 60 f total 0.00804
2000 61 f total 0.00883
2000 62 f total 0.00969
2000 63 f total 0.01059
2000 64 f total 0.01154
2000 65 f total 0.01256
2000 66 f total 0.01353
2000 67 f total 0.01464
2000 68 f total 0.01593
2000 69 f total 0.01739
2000 70 f total 0.01898
2000 71 f total 0.02079
2000 72 f total 0.02292
2000 73 f total 0.0254
2000 74 f total 0.02822
2000 75 f total 0.03137
2000 76 f total 0.03479
2000 77 f total 0.03857
2000 78 f total 0.04274
2000 79 f total 0.04733
2000 80 f total 0.0524
2000 81 f total 0.05797
2000 82 f total 0.06409
2000 83 f total 0.07082
2000 84 f total 0.07819
2000 85 f total 0.08625
2000 86 f total 0.09507
2000 87 f total 0.10468
2000 88 f total 0.11513
2000 89 f total 0.12649
2000 90 f total 0.13878
2000 91 f total 0.15207
2000 92 f total 0.16638
2000 93 f total 0.18175
2000 94 f total 0.19821
2000 95 f total 0.21575
2000 96 f total 0.2344
2000 97 f total 0.25414
2000 98 f total 0.27494
2000 99 f total 0.29677
2000 100 f total 0.31957
2000 101 f total 0.34326
2000 102 f total 0.36777
2000 103 f total 0.39297
2000 104 f total 0.41876
2000 105 f total 0.445
2000 106 f total 0.47154
2000 107 f total 0.49826
2000 108 f total 0.52498
2000 109 f total 0.55156
2000 0-1d m white 0.00236
2000 1-7d m white 0.00094
2000 7-28d m white 0.00087
2000 0 m white 0.00628
2000 1 m white 0.00048
2000 2 m white 0.00035
2000 3 m white 0.00026
2000 4 m white 0.00021
2000 5 m white 0.00019
2000 6 m white 0.00018
2000 7 m white 0.00017
2000 8 m white 0.00015
2000 9 m white 0.00013
2000 10 m white 0.00011
2000 11 m white 0.00011
2000 12 m white 0.00017
2000 13 m white 0.00028
2000 14 m white 0.00044
2000 15 m white 0.00062
2000 16 m white 0.00078
2000 17 m white 0.00091
2000 18 m white 0.00102
2000 19 m white 0.00109
2000 20 m white 0.00117
2000 21 m white 0.00125
2000 22 m white 0.00129
2000 23 m white 0.00128
2000 24 m white 0.00124
2000 25 m white 0.00119
2000 26 m white 0.00115
2000 27 m white 0.00113
2000 28 m white 0.00114
2000 29 m white 0.00118
2000 30 m white 0.00123
2000 31 m white 0.00128
2000 32 m white 0.00134
2000 33 m white 0.00143
2000 34 m white 0.00153
2000 35 m white 0.00164
2000 36 m white 0.00175
2000 37 m white 0.00188
2000 38 m white 0.00203
2000 39 m white 0.00219
2000 40 m white 0.00237
2000 41 m white 0.00256
2000 42 m white 0.00277
2000 43 m white 0.003
2000 44 m white 0.00325
2000 45 m white 0.00353
2000 46 m white 0.00383
2000 47 m white 0.00414
2000 48 m white 0.00445
2000 49 m white 0.00475
2000 50 m white 0.00507
2000 51 m white 0.00542
2000 52 m white 0.00583
2000 53 m white 0.00632
2000 54 m white 0.00692
2000 55 m white 0.00762
2000 56 m white 0.00842
2000 57 m white 0.00928
2000 58 m white 0.01017
2000 59 m white 0.01109
2000 60 m white 0.01212
2000 61 m white 0.01331
2000 62 m white 0.0146
2000 63 m white 0.01597
2000 64 m white 0.01743
2000 65 m white 0.01894
2000 66 m white 0.02051
2000 67 m white 0.02235
2000 68 m white 0.02449
2000 69 m white 0.02689
2000 70 m white 0.02941
2000 71 m white 0.03215
2000 72 m white 0.03525
2000 73 m white 0.03876
2000 74 m white 0.04267
2000 75 m white 0.047
2000 76 m white 0.05165
2000 77 m white 0.05674
2000 78 m white 0.0623
2000 79 m white 0.06837
2000 80 m white 0.07498
2000 81 m white 0.08217
2000 82 m white 0.08998
2000 83 m white 0.09846
2000 84 m white 0.10764
2000 85 m white 0.11756
2000 86 m white 0.12827
2000 87 m white 0.1398
2000 88 m white 0.15218
2000 89 m white 0.16545
2000 90 m white 0.17963
2000 91 m white 0.19475
2000 92 m white 0.21081
2000 93 m white 0.22782
2000 94 m white 0.24577
2000 95 m white 0.26465
2000 96 m white 0.28444
2000 97 m white 0.30509
2000 98 m white 0.32656
2000 99 m white 0.34878
2000 100 m white 0.37168
2000 101 m white 0.39517
2000 102 m white 0.41915
2000 103 m white 0.44352
2000 104 m white 0.46817
2000 105 m white 0.49297
2000 106 m white 0.51781
2000 107 m white 0.54256
2000 108 m white 0.5671
2000 109 m white 0.59132
2000 0-1d f white 0.00202
2000 1-7d f white 0.00071
2000 7-28d f white 0.00074
2000 0 f white 0.00513
2000 1 f white 0.00041
2000 2 f white 0.00025
2000 3 f white 2e-04
2000 4 f white 0.00017
2000 5 f white 0.00015
2000 6 f white 0.00014
2000 7 f white 0.00013
2000 8 f white 0.00012
2000 9 f white 0.00011
2000 10 f white 0.00011
2000 11 f white 0.00011
2000 12 f white 0.00013
2000 13 f white 0.00017
2000 14 f white 0.00024
2000 15 f white 0.00031
2000 16 f white 0.00037
2000 17 f white 0.00042
2000 18 f white 0.00044
2000 19 f white 0.00044
2000 20 f white 0.00043
2000 21 f white 0.00043
2000 22 f white 0.00043
2000 23 f white 0.00043
2000 24 f white 0.00044
2000 25 f white 0.00044
2000 26 f white 0.00045
2000 27 f white 0.00047
2000 28 f white 0.00049
2000 29 f white 0.00052
2000 30 f white 0.00055
2000 31 f white 0.00059
2000 32 f white 0.00064
2000 33 f white 7e-04
2000 34 f white 0.00077
2000 35 f white 0.00084
2000 36 f white 0.00091
2000 37 f white 0.00099
2000 38 f white 0.00108
2000 39 f white 0.00118
2000 40 f white 0.00129
2000 41 f white 0.0014
2000 42 f white 0.00152
2000 43 f white 0.00164
2000 44 f white 0.00176
2000 45 f white 0.00189
2000 46 f white 0.00205
2000 47 f white 0.00222
2000 48 f white 0.00243
2000 49 f white 0.00265
2000 50 f white 0.0029
2000 51 f white 0.00317
2000 52 f white 0.00346
2000 53 f white 0.0038
2000 54 f white 0.00418
2000 55 f white 0.00464
2000 56 f white 0.00516
2000 57 f white 0.00572
2000 58 f white 0.0063
2000 59 f white 0.00691
2000 60 f white 0.00759
2000 61 f white 0.00838
2000 62 f white 0.00922
2000 63 f white 0.0101
2000 64 f white 0.01102
2000 65 f white 0.012
2000 66 f white 0.01295
2000 67 f white 0.01406
2000 68 f white 0.01535
2000 69 f white 0.0168
2000 70 f white 0.01838
2000 71 f white 0.02018
2000 72 f white 0.0223
2000 73 f white 0.02475
2000 74 f white 0.02754
2000 75 f white 0.03068
2000 76 f white 0.03409
2000 77 f white 0.03787
2000 78 f white 0.04205
2000 79 f white 0.04667
2000 80 f white 0.05177
2000 81 f white 0.05739
2000 82 f white 0.06358
2000 83 f white 0.07039
2000 84 f white 0.07787
2000 85 f white 0.08607
2000 86 f white 0.09504
2000 87 f white 0.10484
2000 88 f white 0.11552
2000 89 f white 0.12714
2000 90 f white 0.13974
2000 91 f white 0.15336
2000 92 f white 0.16806
2000 93 f white 0.18386
2000 94 f white 0.20079
2000 95 f white 0.21886
2000 96 f white 0.23807
2000 97 f white 0.25841
2000 98 f white 0.27985
2000 99 f white 0.30234
2000 100 f white 0.32582
2000 101 f white 0.35021
2000 102 f white 0.37541
2000 103 f white 0.4013
2000 104 f white 0.42775
2000 105 f white 0.45463
2000 106 f white 0.48177
2000 107 f white 0.50902
2000 108 f white 0.53621
2000 109 f white 0.5632
2000 0-1d m black 0.00668
2000 1-7d m black 0.00186
2000 7-28d m black 0.00191
2000 0 m black 0.01571
2000 1 m black 0.00095
2000 2 m black 0.00052
2000 3 m black 0.00041
2000 4 m black 0.00034
2000 5 m black 3e-04
2000 6 m black 0.00028
2000 7 m black 0.00026
2000 8 m black 0.00024
2000 9 m black 2e-04
2000 10 m black 0.00018
2000 11 m black 0.00019
2000 12 m black 0.00026
2000 13 m black 0.00041
2000 14 m black 0.00063
2000 15 m black 0.00087
2000 16 m black 0.0011
2000 17 m black 0.00134
2000 18 m black 0.00158
2000 19 m black 0.00182
2000 20 m black 0.00208
2000 21 m black 0.00235
2000 22 m black 0.00253
2000 23 m black 0.00259
2000 24 m black 0.00255
2000 25 m black 0.00247
2000 26 m black 0.00242
2000 27 m black 0.00239
2000 28 m black 0.00241
2000 29 m black 0.00247
2000 30 m black 0.00255
2000 31 m black 0.00262
2000 32 m black 0.00273
2000 33 m black 0.00286
2000 34 m black 0.00301
2000 35 m black 0.00317
2000 36 m black 0.00336
2000 37 m black 0.00359
2000 38 m black 0.00388
2000 39 m black 0.00423
2000 40 m black 0.0046
2000 41 m black 0.00499
2000 42 m black 0.00544
2000 43 m black 0.00596
2000 44 m black 0.00655
2000 45 m black 0.00722
2000 46 m black 0.00793
2000 47 m black 0.00864
2000 48 m black 0.00931
2000 49 m black 0.00995
2000 50 m black 0.01062
2000 51 m black 0.01137
2000 52 m black 0.01217
2000 53 m black 0.01307
2000 54 m black 0.01408
2000 55 m black 0.01525
2000 56 m black 0.01656
2000 57 m black 0.01791
2000 58 m black 0.0192
2000 59 m black 0.02039
2000 60 m black 0.02156
2000 61 m black 0.02283
2000 62 m black 0.02429
2000 63 m black 0.02606
2000 64 m black 0.02812
2000 65 m black 0.03032
2000 66 m black 0.03267
2000 67 m black 0.03522
2000 68 m black 0.03799
2000 69 m black 0.04096
2000 70 m black 0.04409
2000 71 m black 0.04742
2000 72 m black 0.05101
2000 73 m black 0.05489
2000 74 m black 0.05903
2000 75 m black 0.06341
2000 76 m black 0.06801
2000 77 m black 0.07293
2000 78 m black 0.07816
2000 79 m black 0.08374
2000 80 m black 0.08968
2000 81 m black 0.096
2000 82 m black 0.10271
2000 83 m black 0.10984
2000 84 m black 0.11739
2000 85 m black 0.12539
2000 86 m black 0.13385
2000 87 m black 0.14279
2000 88 m black 0.15223
2000 89 m black 0.16216
2000 90 m black 0.17262
2000 91 m black 0.1836
2000 92 m black 0.19511
2000 93 m black 0.20717
2000 94 m black 0.21976
2000 95 m black 0.2329
2000 96 m black 0.24657
2000 97 m black 0.26077
2000 98 m black 0.27549
2000 99 m black 0.29072
2000 100 m black 0.30643
2000 101 m black 0.3226
2000 102 m black 0.33921
2000 103 m black 0.35623
2000 104 m black 0.37361
2000 105 m black 0.39133
2000 106 m black 0.40934
2000 107 m black 0.4276
2000 108 m black 0.44605
2000 109 m black 0.46466
2000 0-1d f black 0.00543
2000 1-7d f black 0.00138
2000 7-28d f black 0.00167
2000 0 f black 0.01282
2000 1 f black 0.00074
2000 2 f black 0.00041
2000 3 f black 0.00034
2000 4 f black 0.00028
2000 5 f black 0.00023
2000 6 f black 2e-04
2000 7 f black 0.00018
2000 8 f black 0.00017
2000 9 f black 0.00016
2000 10 f black 0.00016
2000 11 f black 0.00017
2000 12 f black 0.00019
2000 13 f black 0.00023
2000 14 f black 0.00027
2000 15 f black 0.00032
2000 16 f black 0.00038
2000 17 f black 0.00043
2000 18 f black 0.00049
2000 19 f black 0.00055
2000 20 f black 0.00061
2000 21 f black 0.00068
2000 22 f black 0.00074
2000 23 f black 0.00078
2000 24 f black 0.00082
2000 25 f black 0.00085
2000 26 f black 9e-04
2000 27 f black 0.00095
2000 28 f black 0.00102
2000 29 f black 0.0011
2000 30 f black 0.00118
2000 31 f black 0.00128
2000 32 f black 0.00139
2000 33 f black 0.00152
2000 34 f black 0.00167
2000 35 f black 0.00181
2000 36 f black 0.00196
2000 37 f black 0.00214
2000 38 f black 0.00235
2000 39 f black 0.00259
2000 40 f black 0.00285
2000 41 f black 0.00312
2000 42 f black 0.00339
2000 43 f black 0.00366
2000 44 f black 0.00394
2000 45 f black 0.00425
2000 46 f black 0.00458
2000 47 f black 0.00493
2000 48 f black 0.00528
2000 49 f black 0.00565
2000 50 f black 0.00605
2000 51 f black 0.00648
2000 52 f black 0.00695
2000 53 f black 0.00747
2000 54 f black 0.00805
2000 55 f black 0.00871
2000 56 f black 0.00948
2000 57 f black 0.0103
2000 58 f black 0.01113
2000 59 f black 0.01197
2000 60 f black 0.01282
2000 61 f black 0.01376
2000 62 f black 0.01481
2000 63 f black 0.01602
2000 64 f black 0.01739
2000 65 f black 0.01885
2000 66 f black 0.02026
2000 67 f black 0.02177
2000 68 f black 0.02339
2000 69 f black 0.02515
2000 70 f black 0.02703
2000 71 f black 0.02912
2000 72 f black 0.03151
2000 73 f black 0.03422
2000 74 f black 0.03719
2000 75 f black 0.04038
2000 76 f black 0.04382
2000 77 f black 0.04754
2000 78 f black 0.05156
2000 79 f black 0.0559
2000 80 f black 0.06059
2000 81 f black 0.06564
2000 82 f black 0.07108
2000 83 f black 0.07693
2000 84 f black 0.08322
2000 85 f black 0.08997
2000 86 f black 0.09721
2000 87 f black 0.10497
2000 88 f black 0.11328
2000 89 f black 0.12215
2000 90 f black 0.13161
2000 91 f black 0.14168
2000 92 f black 0.15239
2000 93 f black 0.16376
2000 94 f black 0.17579
2000 95 f black 0.18852
2000 96 f black 0.20194
2000 97 f black 0.21605
2000 98 f black 0.23087
2000 99 f black 0.24639
2000 100 f black 0.2626
2000 101 f black 0.27947
2000 102 f black 0.29699
2000 103 f black 0.31514
2000 104 f black 0.33386
2000 105 f black 0.35312
2000 106 f black 0.37287
2000 107 f black 0.39305
2000 108 f black 0.41361
2000 109 f black 0.43447
